times(ps)|lambda_restraints|lambda_electrostatics|lambda_sterics|(0.0, 0.2, 0.2)|(0.0, 0.5, 0.5)|(0.0, 0.6, 0.6)|(0.0, 1.0, 1.0)
362.0|0.0|0.6|0.6|135.30533954884552|33.383201503725964|0.0|-132.69360800895643
364.0|0.0|0.6|0.6|135.53150635139622|32.615023315265454|0.0|-128.9630032087958
366.0|0.0|0.6|0.6|137.64926708809733|32.72477584201494|0.0|-128.80112523976442
368.0|0.0|0.6|0.6|131.3460011885745|32.22530001933365|0.0|-127.904678408363
370.0|0.0|0.6|0.6|138.25701110865265|34.199236211375144|0.0|-136.14670578945984
334.0|0.0|0.6|0.6|138.8009408081033|33.104927834112694|0.0|-130.40930692321464
336.0|0.0|0.6|0.6|131.63453006782248|32.65811613506399|0.0|-130.16482495457117
338.0|0.0|0.6|0.6|117.59417203566062|29.351997309170315|0.0|-117.28263521449324
340.0|0.0|0.6|0.6|123.6045354361508|30.82373725324884|0.0|-123.10030604602052
342.0|0.0|0.6|0.6|120.58476374558025|30.146787032065152|0.0|-120.59601695108084
344.0|0.0|0.6|0.6|121.25560609697465|30.26788732906862|0.0|-120.93766926847655
346.0|0.0|0.6|0.6|141.97342444137604|33.16371671410316|0.0|-130.11855577229258
348.0|0.0|0.6|0.6|130.739704346456|32.2084472295833|0.0|-128.08230985190107
350.0|0.0|0.6|0.6|120.05908335462946|29.87068328577871|0.0|-119.11062422091884
352.0|0.0|0.6|0.6|110.94744526785408|27.5941618395516|0.0|-110.03580390717894
354.0|0.0|0.6|0.6|121.34296704134944|30.23063388270785|0.0|-120.64182006422296
356.0|0.0|0.6|0.6|122.38368084536016|30.164311907018146|0.0|-119.83749956524336
358.0|0.0|0.6|0.6|134.64063039709023|33.17176991593993|0.0|-131.79211209525704
360.0|0.0|0.6|0.6|131.87143503570678|32.82139062284792|0.0|-130.9101319822718
362.0|0.0|0.6|0.6|123.14257649020816|30.70859115831883|0.0|-122.63222909834744
364.0|0.0|0.6|0.6|127.17101973173288|31.673649783333847|0.0|-126.41073094544907
366.0|0.0|0.6|0.6|123.476987849443|30.85140082055011|0.0|-123.35558021700174
368.0|0.0|0.6|0.6|126.2647179022372|31.554807219792377|0.0|-126.18671549100593
370.0|0.0|0.6|0.6|124.23835906440796|30.81858516291624|0.0|-122.77413364081244
372.0|0.0|0.6|0.6|136.87295126498782|33.609042395613415|0.0|-133.57322738045426
